id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,zip_codes
B0R-buSLWRbGFWpmqk_WZQ,farmer-in-the-deli-brooklyn,Farmer In the Deli,https://s3-media3.fl.yelpcdn.com/bphoto/Qbjg0HyhsyWjoP0DVf_ADQ/o.jpg,False,https://www.yelp.com/biz/farmer-in-the-deli-brooklyn?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,155,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.69333, 'longitude': -73.97172}","['delivery', 'pickup']",$,"{'address1': '357 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['357 Myrtle Ave', 'Brooklyn, NY 11205']}",+17188759067,(718) 875-9067,2085.6941611443153,11205
cL8TLMCbs2B-vgy3SFtPGg,geido-brooklyn,Geido,https://s3-media1.fl.yelpcdn.com/bphoto/OKC3zY_vedbK0W8J35POaw/o.jpg,False,https://www.yelp.com/biz/geido-brooklyn?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,324,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 40.67792, 'longitude': -73.97266}",[],$$,"{'address1': '331 Flatbush Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['331 Flatbush Ave', 'Brooklyn, NY 11217']}",+17186388866,(718) 638-8866,2772.8799794837655,11217
qFmyAqm0MQbdu_MHX1mhpQ,oh-dumplings-brooklyn,Oh Dumplings,https://s3-media1.fl.yelpcdn.com/bphoto/268fMKI1p_DEKTS8TkB7MQ/o.jpg,False,https://www.yelp.com/biz/oh-dumplings-brooklyn?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,63,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 40.6875754, 'longitude': -73.9929996}","['delivery', 'pickup']",,"{'address1': '6 Bergen St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['6 Bergen St', 'Brooklyn, NY 11201']}",+13477991237,(347) 799-1237,888.3140978164184,11201
wMYocgxx-pPbFFYPFYND5g,one-girl-cookies-brooklyn-3,One Girl Cookies,https://s3-media4.fl.yelpcdn.com/bphoto/ODQmbZZRflLmtA9YhXFj8g/o.jpg,False,https://www.yelp.com/biz/one-girl-cookies-brooklyn-3?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,249,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]",3.5,"{'latitude': 40.703327, 'longitude': -73.990368}",[],$$,"{'address1': '33 Main St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['33 Main St', 'Brooklyn, NY 11201']}",+12126754996,(212) 675-4996,1033.6605809518355,11201
o1lSerEqXv74L7n3OghwVQ,the-hop-shop-brooklyn-brooklyn,The Hop Shop Brooklyn,https://s3-media4.fl.yelpcdn.com/bphoto/qK5dcU1boFUUMP2wht6AEA/o.jpg,False,https://www.yelp.com/biz/the-hop-shop-brooklyn-brooklyn?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,49,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",4.5,"{'latitude': 40.6875, 'longitude': -74.00135}",[],$,"{'address1': '121 Columbia St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['121 Columbia St', 'Brooklyn, NY 11231']}",+17188522184,(718) 852-2184,957.4666330104131,11231
IdhVvm_zNXhdd8dqcYHsHg,chick-p-brooklyn,Chick P,https://s3-media2.fl.yelpcdn.com/bphoto/4eeFuwwmPWMZgCHSsd06RA/o.jpg,False,https://www.yelp.com/biz/chick-p-brooklyn?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,251,"[{'alias': 'falafel', 'title': 'Falafel'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.5,"{'latitude': 40.68056, 'longitude': -73.97425}","['delivery', 'pickup']",$,"{'address1': '490 Bergen St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['490 Bergen St', 'Brooklyn, NY 11217']}",+17187831525,(718) 783-1525,2476.7131592095566,11217
e3JALGueMcc2eLXRK8HPNQ,ki-sushi-brooklyn-5,Ki Sushi,https://s3-media3.fl.yelpcdn.com/bphoto/4dfHlxMOmFTu6fmVw9LAQg/o.jpg,False,https://www.yelp.com/biz/ki-sushi-brooklyn-5?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,155,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"{'latitude': 40.6784417729132, 'longitude': -73.9734394269355}",[],$$,"{'address1': '282 Flatbush Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['282 Flatbush Ave', 'Brooklyn, NY 11217']}",+17182301381,(718) 230-1381,2685.2886917411547,11217
fanlKZzN-fI9LywqQD6EHg,broadstone-bar-and-kitchen-new-york,Broadstone Bar & Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/sdHID9W6XsYV7QlevHZ5_A/o.jpg,False,https://www.yelp.com/biz/broadstone-bar-and-kitchen-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,244,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,"{'latitude': 40.70411, 'longitude': -74.01186}","['delivery', 'pickup']",$$,"{'address1': '88 Broad St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['88 Broad St', 'New York, NY 10004']}",+16467070426,(646) 707-0426,1644.1909720996737,10004
VxVcva5YiUrwq2j4eJCFAQ,menya-jiro-brooklyn-brooklyn-2,Menya Jiro- Brooklyn,https://s3-media1.fl.yelpcdn.com/bphoto/ZvpUbow2-XEMwChFmgxpuQ/o.jpg,False,https://www.yelp.com/biz/menya-jiro-brooklyn-brooklyn-2?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,125,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,"{'latitude': 40.69505, 'longitude': -73.98357}","['pickup', 'delivery']",$$,"{'address1': '306 Gold St', 'address2': 'Ste C2', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['306 Gold St', 'Ste C2', 'Brooklyn, NY 11201']}",+17188550988,(718) 855-0988,1081.1191472559576,11201
0SqFgkdmfNWj9iUQgfghEA,veronicas-kitchen-new-york,Veronica's Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/gbVCzIRaY1JrkVlTtMUfNQ/o.jpg,False,https://www.yelp.com/biz/veronicas-kitchen-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,160,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'trinidadian', 'title': 'Trinidadian'}]",4.0,"{'latitude': 40.7056045963693, 'longitude': -74.0064248767212}",[],$,"{'address1': 'Front St & Pine St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10005', 'country': 'US', 'state': 'NY', 'display_address': ['Front St & Pine St', 'New York, NY 10005']}",+19178482465,(917) 848-2465,1433.823083048342,10005
6LfskUyZzmcDSV6h5kOwGw,peking-duck-house-new-york,Peking Duck House,https://s3-media4.fl.yelpcdn.com/bphoto/dsqH11EJbDRjq_jf8-ZSIA/o.jpg,False,https://www.yelp.com/biz/peking-duck-house-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,844,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 40.71461, 'longitude': -73.99871}",[],$$$,"{'address1': '28 Mott St', 'address2': 'Ste A', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['28 Mott St', 'Ste A', 'New York, NY 10013']}",+12122271810,(212) 227-1810,2165.154090311266,10013
pK-TQMe7SE_erplC9EWjUA,bella-gioia-brooklyn-3,Bella Gioia,https://s3-media1.fl.yelpcdn.com/bphoto/7tmCpKo4yeTfM_D8OgyjDA/o.jpg,False,https://www.yelp.com/biz/bella-gioia-brooklyn-3?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,205,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 40.6775302, 'longitude': -73.9827215}",['pickup'],$$,"{'address1': '209 4th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['209 4th Ave', 'Brooklyn, NY 11217']}",+13472234176,(347) 223-4176,2277.610921342682,11217
yoPMDATGXh_8NR7I0SW1gw,manhattan-proper-new-york,Manhattan Proper,https://s3-media1.fl.yelpcdn.com/bphoto/vBzyXtdePX-C60S-Dc0pgw/o.jpg,False,https://www.yelp.com/biz/manhattan-proper-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,336,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,"{'latitude': 40.713341940631, 'longitude': -74.0080507346}","['pickup', 'delivery']",$$,"{'address1': '6 Murray St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['6 Murray St', 'New York, NY 10007']}",+16465594445,(646) 559-4445,2244.010723758593,10007
-BOAKHyKKAXE1WhuVpMFkQ,the-good-fork-brooklyn,The Good Fork,https://s3-media2.fl.yelpcdn.com/bphoto/JFWO8ZPzDoBD8ByGXq_fKQ/o.jpg,False,https://www.yelp.com/biz/the-good-fork-brooklyn?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,405,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.67599, 'longitude': -74.01432}",[],$$,"{'address1': '391 Van Brunt St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['391 Van Brunt St', 'Brooklyn, NY 11231']}",+17186436636,(718) 643-6636,2619.82870821223,11231
C-V8rvmamxMzu7EoQkcFrg,kesté-new-york-10,Kesté,https://s3-media1.fl.yelpcdn.com/bphoto/Xtwi7lobwoi3sYSU-nctnA/o.jpg,False,https://www.yelp.com/biz/kest%C3%A9-new-york-10?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,179,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.709132, 'longitude': -74.004676}","['restaurant_reservation', 'pickup', 'delivery']",$$,"{'address1': '77 Fulton St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['77 Fulton St', 'New York, NY 10038']}",+12126939030,(212) 693-9030,1688.9157097368577,10038
fcGhPwDpEzo8sLXquK349w,morgans-barbecue-brooklyn-2,Morgan's Barbecue,https://s3-media2.fl.yelpcdn.com/bphoto/tzjlQVXDebGcv5QJ1vlyfw/o.jpg,False,https://www.yelp.com/biz/morgans-barbecue-brooklyn-2?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,769,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 40.679879, 'longitude': -73.974093}",['delivery'],$$,"{'address1': '267 Flatbush Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['267 Flatbush Ave', 'Brooklyn, NY 11217']}",+17186222224,(718) 622-2224,2535.7942804078407,11217
QkHTyN7gIlv8BROf3e3dKg,smashburger-brooklyn-3,Smashburger,https://s3-media1.fl.yelpcdn.com/bphoto/59xyQw43ucOqbdP0ChCOfg/o.jpg,False,https://www.yelp.com/biz/smashburger-brooklyn-3?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,327,"[{'alias': 'burgers', 'title': 'Burgers'}]",3.5,"{'latitude': 40.68968, 'longitude': -73.97994}","['pickup', 'delivery']",$$,"{'address1': '74 Dekalb Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['74 Dekalb Ave', 'Brooklyn, NY 11201']}",+17182221101,(718) 222-1101,1511.3104782077867,11201
bU0Ymp2m_6sq3NPw_rXGFw,lobo-brooklyn,Lobo,https://s3-media3.fl.yelpcdn.com/bphoto/3lIMO6W1Fabckxdceo3rnw/o.jpg,False,https://www.yelp.com/biz/lobo-brooklyn?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,328,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",3.5,"{'latitude': 40.686588, 'longitude': -73.994155}",[],$$,"{'address1': '218 Court St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['218 Court St', 'Brooklyn, NY 11201']}",+17188587739,(718) 858-7739,978.1217986617534,11201
9QSZyHd6syZDX84YTsJoCA,van-leeuwen-ice-cream-new-york-7,Van Leeuwen Ice Cream,https://s3-media2.fl.yelpcdn.com/bphoto/yOxPSY7p8x56uqPSIGlSqg/o.jpg,False,https://www.yelp.com/biz/van-leeuwen-ice-cream-new-york-7?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,112,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.7076975, 'longitude': -74.0020983}",[],$$,"{'address1': '224 Front St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['224 Front St', 'New York, NY 10038']}",+19172616376,(917) 261-6376,1469.0046601395443,10038
aZ0S4F4RG3b4sYkkZbzwkw,proof-coffee-roasters-new-york,PROOF Coffee Roasters,https://s3-media1.fl.yelpcdn.com/bphoto/WX2VfootBna6qGUIn_h_sg/o.jpg,False,https://www.yelp.com/biz/proof-coffee-roasters-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,105,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 40.709487, 'longitude': -74.008651}",['pickup'],$,"{'address1': '65 Nassau St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['65 Nassau St', 'New York, NY 10038']}",+12122333985,(212) 233-3985,1896.9884903875632,10038
KIERtmoOTz7r103MWw08nA,cafe-chili-brooklyn,Cafe Chili,https://s3-media1.fl.yelpcdn.com/bphoto/EmbQrWI6B5JQPUfoBut9cA/o.jpg,False,https://www.yelp.com/biz/cafe-chili-brooklyn?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,160,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'cafes', 'title': 'Cafes'}]",3.5,"{'latitude': 40.68801, 'longitude': -73.99334}","['pickup', 'delivery']",$$,"{'address1': '172 Court St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['172 Court St', 'Brooklyn, NY 11201']}",+17182600066,(718) 260-0066,837.318637300629,11201
D9nQb14gqhCAOaUUvJz3-Q,reserve-cut-new-york,Reserve Cut,https://s3-media4.fl.yelpcdn.com/bphoto/GLU8J_rMWhr0EUsYsJj91A/o.jpg,False,https://www.yelp.com/biz/reserve-cut-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,272,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'kosher', 'title': 'Kosher'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 40.7059085, 'longitude': -74.011808}",[],$$$$,"{'address1': '40 Broad St', 'address2': '2nd Fl', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['40 Broad St', '2nd Fl', 'New York, NY 10004']}",+12127470300,(212) 747-0300,1763.9713746499092,10004
fmrtc7AsD7GS3BAfJ8QQHQ,gentleman-farmer-fort-greene-brooklyn-2,Gentleman Farmer - Fort Greene,https://s3-media3.fl.yelpcdn.com/bphoto/g9xvmD35gBWs8-W6c9SfRw/o.jpg,False,https://www.yelp.com/biz/gentleman-farmer-fort-greene-brooklyn-2?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,162,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 40.69307, 'longitude': -73.9711}","['pickup', 'delivery']",$$$,"{'address1': '378 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['378 Myrtle Ave', 'Brooklyn, NY 11205']}",+19292950784,(929) 295-0784,2143.7948207516515,11205
sDgN-TGeEz-wd8kWEUWwTA,vspot-brooklyn,VSPOT,https://s3-media3.fl.yelpcdn.com/bphoto/Cc5BEQUX64U-LNN54EEKrQ/o.jpg,False,https://www.yelp.com/biz/vspot-brooklyn?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,675,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'latin', 'title': 'Latin American'}]",3.5,"{'latitude': 40.67808, 'longitude': -73.9795}","['pickup', 'delivery']",$$,"{'address1': '156 5th Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['156 5th Ave', 'Brooklyn, NY 11217']}",+17189288778,(718) 928-8778,2374.7210730333354,11217
Mf6txI5sAs9K7BE24Uazgw,house-of-wax-brooklyn-3,House Of Wax,https://s3-media4.fl.yelpcdn.com/bphoto/X3S3Vz8tkqKr9FjMaz2IWg/o.jpg,False,https://www.yelp.com/biz/house-of-wax-brooklyn-3?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,92,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'museums', 'title': 'Museums'}]",4.0,"{'latitude': 40.690878, 'longitude': -73.982865}",[],$$,"{'address1': '445 Albee Square W', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['445 Albee Square W', 'Brooklyn, NY 11201']}",+19293825403,(929) 382-5403,1235.1544099640441,11201
U3Ueh2bHtp3DLjrdc5w5fQ,remi-flower-and-coffee-new-york-2,Remi Flower & Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/L3R_NJnrTOJK5SKRPF3sDA/o.jpg,False,https://www.yelp.com/biz/remi-flower-and-coffee-new-york-2?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,263,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'florists', 'title': 'Florists'}]",4.5,"{'latitude': 40.753781, 'longitude': -73.9689989}",[],$$,"{'address1': '906 2nd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['906 2nd Ave', 'New York, NY 10017']}",+16465591233,(646) 559-1233,6908.302070378635,10017
8CTaeOtqr461Ah5yWcnCPw,fatty-daddy-taco-brooklyn-2,Fatty Daddy Taco,https://s3-media1.fl.yelpcdn.com/bphoto/IKYGH1umOYCsz32dMtG6xQ/o.jpg,False,https://www.yelp.com/biz/fatty-daddy-taco-brooklyn-2?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,154,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 40.686578, 'longitude': -73.990821}","['pickup', 'delivery']",$$,"{'address1': '152 Smith St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['152 Smith St', 'Brooklyn, NY 11201']}",+19292959361,(929) 295-9361,1066.1097858549883,11201
rtCNN0TT2C_FH8zVPMy1sw,burger-bistro-brooklyn-2,Burger Bistro,https://s3-media4.fl.yelpcdn.com/bphoto/xDKsXM4OX5IIVSh_K4Ht8Q/o.jpg,False,https://www.yelp.com/biz/burger-bistro-brooklyn-2?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,424,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.6771695, 'longitude': -73.97965}","['pickup', 'delivery']",$$,"{'address1': '177 5th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['177 5th Ave', 'Brooklyn, NY 11217']}",+17183989800,(718) 398-9800,2451.38260796533,11217
PQd4M3cuSgdweWgLgZIslQ,inatteso-pizzabar-casano-new-york-2,Inatteso Pizzabar Casano,https://s3-media2.fl.yelpcdn.com/bphoto/nnAk1txBE_-5EDggdBMbSQ/o.jpg,False,https://www.yelp.com/biz/inatteso-pizzabar-casano-new-york-2?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,312,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.7056571, 'longitude': -74.0172056}","['pickup', 'delivery']",$$,"{'address1': '28 West St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['28 West St', 'New York, NY 10004']}",+12122678000,(212) 267-8000,2118.8821378421762,10004
Nt7vyXyaxnyXpP4NNgrSvw,joy-indian-restaurant-brooklyn,Joy Indian Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/walz1d90GdG-YT8rxy6gCQ/o.jpg,False,https://www.yelp.com/biz/joy-indian-restaurant-brooklyn?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,643,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'soup', 'title': 'Soup'}]",3.5,"{'latitude': 40.67883, 'longitude': -73.9734299}","['pickup', 'delivery']",$$,"{'address1': '301 Flatbush Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['301 Flatbush Ave', 'Brooklyn, NY 11217']}",+17182301165,(718) 230-1165,2658.5366947288658,11217
8uuMkezIN1c8zGEWkaMRqg,los-tacos-no-1-new-york-5,Los Tacos No. 1,https://s3-media3.fl.yelpcdn.com/bphoto/Ug-RpXxf5dWvhGBkO85eIw/o.jpg,False,https://www.yelp.com/biz/los-tacos-no-1-new-york-5?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,124,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.714282, 'longitude': -74.008675}",[],$,"{'address1': '136 Church St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['136 Church St', 'New York, NY 10007']}",,,2361.0284114918895,10007
