,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,zip_codes
41,ysFjhHDTuYnTv6wrvsgsWg,olde-brooklyn-bagel-shoppe-brooklyn,Olde Brooklyn Bagel Shoppe,https://s3-media2.fl.yelpcdn.com/bphoto/2062gJPVn3NG-0B5I9SAvQ/o.jpg,False,https://www.yelp.com/biz/olde-brooklyn-bagel-shoppe-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,264,"[{'alias': 'bagels', 'title': 'Bagels'}]",3.0,"{'latitude': 40.67776, 'longitude': -73.9686399}","['pickup', 'delivery']",$,"{'address1': '645 Vanderbilt Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['645 Vanderbilt Ave', 'Brooklyn, NY 11238']}",+17186226227,(718) 622-6227,1923.2533292788469,11238
42,e7sid4jVRA5YwkFAli670w,bloom-cafe-brooklyn-2,Bloom Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/_UnSMLuNr3jEvqPhKBYGfg/o.jpg,False,https://www.yelp.com/biz/bloom-cafe-brooklyn-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,32,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 40.6834329303781, 'longitude': -73.9672748008653}","['pickup', 'delivery']",,"{'address1': '852 Fulton St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['852 Fulton St', 'Brooklyn, NY 11238']}",+17185003010,(718) 500-3010,1582.8801781923003,11238
43,Xl0JBlbr-D4aICTMcYi5TA,hana-noodle-station-brooklyn,Hana Noodle Station,https://s3-media1.fl.yelpcdn.com/bphoto/IOyqX5p6knx5debiRX_eAw/o.jpg,False,https://www.yelp.com/biz/hana-noodle-station-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,56,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'chinese', 'title': 'Chinese'}]",3.0,"{'latitude': 40.691301, 'longitude': -73.982538}",[],,"{'address1': '408 Albee Square W', 'address2': '', 'address3': 'Dekalb Market Hall', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['408 Albee Square W', 'Dekalb Market Hall', 'Brooklyn, NY 11201']}",,,57.63722962835226,11201
44,vD2ci49sViUeFH-XXGKjsw,cafe-eloise-brooklyn,Cafe Eloise,https://s3-media3.fl.yelpcdn.com/bphoto/noxnqjnPEIpawQRgjdnjwA/o.jpg,False,https://www.yelp.com/biz/cafe-eloise-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,33,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,"{'latitude': 40.67648, 'longitude': -73.96263}",[],$,"{'address1': '417 Prospect Pl', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['417 Prospect Pl', 'Brooklyn, NY 11238']}",,,2364.368458159884,11238
45,F7jZYUzw7NB74OyVQc-CGw,bennies-thai-cafe-new-york-2,Bennie's Thai Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/PGcNUFMXRhV--UjOj2Cf_g/o.jpg,False,https://www.yelp.com/biz/bennies-thai-cafe-new-york-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,350,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'soup', 'title': 'Soup'}]",3.5,"{'latitude': 40.709202, 'longitude': -74.005836}","['pickup', 'delivery']",$$,"{'address1': '88 Fulton St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['88 Fulton St', 'New York, NY 10038']}",+12125878930,(212) 587-8930,2781.495315014191,10038
46,sxuS67R9QOhgETxC8D2X5A,uncle-louie-g-brooklyn-3,Uncle Louie G,https://s3-media1.fl.yelpcdn.com/bphoto/wilSGOZdNkM9vGYIKc5YXw/o.jpg,False,https://www.yelp.com/biz/uncle-louie-g-brooklyn-3?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,76,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.0,"{'latitude': 40.67645, 'longitude': -73.980142}",[],$,"{'address1': '741 Union St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['741 Union St', 'Brooklyn, NY 11215']}",+17186236668,(718) 623-6668,1642.8109159317128,11215
47,X9m0Z_fNmW26MgIMqTa8Ng,mayflower-brooklyn-2,Mayflower,https://s3-media4.fl.yelpcdn.com/bphoto/H8pcvzpZrFBaCyJKJbE-Jw/o.jpg,False,https://www.yelp.com/biz/mayflower-brooklyn-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,51,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.68643, 'longitude': -73.96662}",[],$$,"{'address1': '132 Greene Ave', 'address2': '', 'address3': 'Aita', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['132 Greene Ave', 'Aita', 'Brooklyn, NY 11238']}",+17185763584,(718) 576-3584,1479.6161986144111,11238
48,J99VVAUid72FNwEqiSEnHg,givers-and-takers-brooklyn-3,Givers And Takers,https://s3-media1.fl.yelpcdn.com/bphoto/5jONQbK0N9Z9M6QZsY2Lqw/o.jpg,False,https://www.yelp.com/biz/givers-and-takers-brooklyn-3?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,41,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.6773146311088, 'longitude': -73.9863216102727}",[],$$,"{'address1': '286 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['286 3rd Ave', 'Brooklyn, NY 11215']}",+13479874306,(347) 987-4306,1550.6191296155985,11215
49,Ai2mbsb0cYZoMWC3DAAP3Q,bklyn-burro-brooklyn-5,B'klyn Burro,https://s3-media1.fl.yelpcdn.com/bphoto/AygaWmryiXc3i0uxrJ0EfQ/o.jpg,False,https://www.yelp.com/biz/bklyn-burro-brooklyn-5?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,100,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 40.6827188, 'longitude': -73.9640973}","['pickup', 'delivery']",$$,"{'address1': '922 Fulton St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['922 Fulton St', 'Brooklyn, NY 11238']}",+17186228776,(718) 622-8776,1853.289635146798,11238
0,IgTNgGE0qvTjkmCUzrNwtQ,michael-and-pings-modern-chinese-take-out-brooklyn,Michael & Ping's Modern Chinese Take-Out,https://s3-media4.fl.yelpcdn.com/bphoto/l9vWTfBHPyjBDybMb3rbxw/o.jpg,False,https://www.yelp.com/biz/michael-and-pings-modern-chinese-take-out-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,252,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,"{'latitude': 40.672501, 'longitude': -73.990177}","['pickup', 'delivery']",$$,"{'address1': '437 3rd Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['437 3rd Ave', 'Brooklyn, NY 11215']}",+17187880017,(718) 788-0017,2146.192400230799,11215
1,3rKFs5FrN42JRKW2ObewTQ,memes-diner-brooklyn,MeMe's Diner,https://s3-media1.fl.yelpcdn.com/bphoto/wmQbeSm1YgUwFYhDpuuAaw/o.jpg,False,https://www.yelp.com/biz/memes-diner-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,108,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.6777327224006, 'longitude': -73.9637159300486}","['pickup', 'delivery']",$$$,"{'address1': '657 Washington Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['657 Washington Ave', 'Brooklyn, NY 11238']}",+17186362900,(718) 636-2900,2207.6262154337305,11238
2,-eY_CZYS7bQi1l_OUwd4YQ,van-leeuwen-ice-cream-brooklyn-8,Van Leeuwen Ice Cream,https://s3-media3.fl.yelpcdn.com/bphoto/RzMmdNlpg6UHi_5T1W8opw/o.jpg,False,https://www.yelp.com/biz/van-leeuwen-ice-cream-brooklyn-8?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,37,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,"{'latitude': 40.6804, 'longitude': -73.96822}",[],$$,"{'address1': '550 Vanderbilt Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['550 Vanderbilt Ave', 'Brooklyn, NY 11238']}",+13472407453,(347) 240-7453,1707.2377504375374,11238
3,2Fpw5OH9TCEIrBuHmN3rGA,dorlans-tavern-and-oyster-bar-new-york,Dorlan's Tavern & Oyster Bar,https://s3-media2.fl.yelpcdn.com/bphoto/MJMCuVj961U5TbBFTVj4Ag/o.jpg,False,https://www.yelp.com/biz/dorlans-tavern-and-oyster-bar-new-york?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,201,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 40.70726, 'longitude': -74.00227}",[],$$,"{'address1': '213 Front St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['213 Front St', 'New York, NY 10038']}",+12127792222,(212) 779-2222,2419.240290950673,10038
4,VhkXhX5lhurpdrFlA6IFjw,margaret-palca-bakes-brooklyn-2,Margaret Palca Bakes,https://s3-media2.fl.yelpcdn.com/bphoto/dxMRDj5EyUoh-PZZ9u6BzA/o.jpg,False,https://www.yelp.com/biz/margaret-palca-bakes-brooklyn-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,50,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 40.685459, 'longitude': -74.002197}",[],$,"{'address1': '191 Columbia St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['191 Columbia St', 'Brooklyn, NY 11231']}",+17188029771,(718) 802-9771,1725.9323407191305,11231
5,fRvMiQFYJTc41KFltinpcA,bagel-world-brooklyn-4,Bagel World,https://s3-media2.fl.yelpcdn.com/bphoto/CzB4GO9az4XMg18v1xIjAQ/o.jpg,False,https://www.yelp.com/biz/bagel-world-brooklyn-4?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,70,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 40.68963, 'longitude': -73.97056}","['pickup', 'delivery']",$,"{'address1': '223 Dekalb Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['223 Dekalb Ave', 'Brooklyn, NY 11205']}",+17186432686,(718) 643-2686,1069.1927604770724,11205
6,COeVj98Uuqppjavd-5OaZQ,breukelen-coffee-house-brooklyn,Breukelen Coffee House,https://s3-media3.fl.yelpcdn.com/bphoto/54CPsYaJ3-76ET-iLYIGSg/o.jpg,False,https://www.yelp.com/biz/breukelen-coffee-house-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,268,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",3.5,"{'latitude': 40.6723, 'longitude': -73.957693}",[],$$,"{'address1': '764A Franklin Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['764A Franklin Ave', 'Brooklyn, NY 11238']}",+17187897070,(718) 789-7070,2993.8533568099692,11238
7,k5uLQag3XnKyd_ZwunQuKg,brooklyn-heights-deli-brooklyn-2,Brooklyn-Heights Deli,https://s3-media2.fl.yelpcdn.com/bphoto/j1N8_vbqTUBgLgOhMr5WvQ/o.jpg,False,https://www.yelp.com/biz/brooklyn-heights-deli-brooklyn-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,41,"[{'alias': 'delis', 'title': 'Delis'}]",4.0,"{'latitude': 40.6913909912109, 'longitude': -73.9962463378906}",['delivery'],$$,"{'address1': '292 Henry St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['292 Henry St', 'Brooklyn, NY 11201']}",+17186431361,(718) 643-1361,1102.3474235446404,11201
8,ui4Hhq2duXIZLuzev9531g,otway-brooklyn,Otway,https://s3-media3.fl.yelpcdn.com/bphoto/rm5ZNPkgc3ZQQMip-CEgEA/o.jpg,False,https://www.yelp.com/biz/otway-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,74,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.68274, 'longitude': -73.96388}",[],$$$,"{'address1': '930 Fulton St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['930 Fulton St', 'Brooklyn, NY 11238']}",+19179091889,(917) 909-1889,1877.7176002892033,11238
9,ne1sjzU07jRQZSFO0K9l9Q,68-jay-st-bar-brooklyn,68 Jay St Bar,https://s3-media4.fl.yelpcdn.com/bphoto/7RrAXQDVtj0g4T7V6KgiSg/o.jpg,False,https://www.yelp.com/biz/68-jay-st-bar-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,95,"[{'alias': 'bars', 'title': 'Bars'}]",3.0,"{'latitude': 40.70269, 'longitude': -73.9868}",[],$,"{'address1': '68 Jay St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['68 Jay St', 'Brooklyn, NY 11201']}",,,1338.7318366447512,11201
10,0ijJgm5P9BygsuQKV4saNw,blue-park-kitchen-new-york,Blue Park Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/vZFQJePhkG29_sJk3_Wj5Q/o.jpg,False,https://www.yelp.com/biz/blue-park-kitchen-new-york?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,64,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 40.7063449, 'longitude': -74.0076944}","['pickup', 'delivery']",,"{'address1': '70 Pine St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10270', 'country': 'US', 'state': 'NY', 'display_address': ['70 Pine St', 'New York, NY 10270']}",+16469219909,(646) 921-9909,2695.7612265296943,10270
11,hb0rKU4pQ1gj50R3QWTysw,cadman-plaza-park-brooklyn,Cadman Plaza Park,https://s3-media3.fl.yelpcdn.com/bphoto/B1N5_lYcXThknN8CIXzTjQ/o.jpg,False,https://www.yelp.com/biz/cadman-plaza-park-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,22,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,"{'latitude': 40.69625, 'longitude': -73.9911599}",[],,"{'address1': 'Cadman Plaza W And Tillary St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['Cadman Plaza W And Tillary St', 'Brooklyn, NY 11201']}",,,880.5409000746045,11201
12,ZvwTeYdfe6QqbtmrV0I07Q,the-rockwell-place-brooklyn-2,The Rockwell Place,https://s3-media1.fl.yelpcdn.com/bphoto/DglqU66K1Jjsl49jvt1VnQ/o.jpg,False,https://www.yelp.com/biz/the-rockwell-place-brooklyn-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,18,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.688963, 'longitude': -73.979221}",[],$$,"{'address1': '31 Rockwell Pl', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['31 Rockwell Pl', 'Brooklyn, NY 11217']}",+19179091093,(917) 909-1093,403.3654584482085,11217
13,05E35lYOpo0yD5Bcd_rC0g,gorilla-coffee-new-york-2,Gorilla Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/vv94qzajC9-uI2mx7HqImA/o.jpg,False,https://www.yelp.com/biz/gorilla-coffee-new-york-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,148,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.0,"{'latitude': 40.68085, 'longitude': -73.9756699}",[],$,"{'address1': '472 Bergen St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['472 Bergen St', 'New York, NY 11217']}",+13479873766,(347) 987-3766,1300.482305114096,11217
14,GS0K4qKF03bdetcB-CVflg,e-bite-brooklyn,E-bite,https://s3-media2.fl.yelpcdn.com/bphoto/YzAAUo3bczxCpFbNLaUC8w/o.jpg,False,https://www.yelp.com/biz/e-bite-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,16,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 40.69314, 'longitude': -73.97307}","['pickup', 'delivery']",,"{'address1': '336 Myrtle Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11205', 'country': 'US', 'state': 'NY', 'display_address': ['336 Myrtle Ave', 'Brooklyn, NY 11205']}",+19293376038,(929) 337-6038,876.6186794691373,11205
15,elxOJgTRsB38UY6owSgNhQ,sals-pizzeria-brooklyn-3,Sal's Pizzeria,https://s3-media3.fl.yelpcdn.com/bphoto/LxbROH0sJlvy7bhEhR8TVg/o.jpg,False,https://www.yelp.com/biz/sals-pizzeria-brooklyn-3?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,121,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 40.68357, 'longitude': -73.99504}",[],$,"{'address1': '305 Court St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['305 Court St', 'Brooklyn, NY 11231']}",+17188526890,(718) 852-6890,1306.2750499297401,11231
16,VD_Rqprd7sSw_4Fhjk583w,sumela-to-go-brooklyn-3,Sumela To Go,https://s3-media2.fl.yelpcdn.com/bphoto/UkPEdYAbxygvMKz-hSrJrg/o.jpg,False,https://www.yelp.com/biz/sumela-to-go-brooklyn-3?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,26,"[{'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'kebab', 'title': 'Kebab'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,"{'latitude': 40.68929, 'longitude': -73.99242}","['pickup', 'delivery']",$,"{'address1': '145 Court St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['145 Court St', 'Brooklyn, NY 11201']}",+17188555050,(718) 855-5050,795.1550113447032,11201
17,pM9_afJOT623MmH_18t6SQ,underhill-brooklyn-brooklyn-2,Underhill Brooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/DPmjWdh7KHRplHe5fAgucA/o.jpg,False,https://www.yelp.com/biz/underhill-brooklyn-brooklyn-2?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,58,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.67942, 'longitude': -73.96554}","['pickup', 'delivery']",$$,"{'address1': '760 Dean St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['760 Dean St', 'Brooklyn, NY 11238']}",+17184843744,(718) 484-3744,2004.4652011341268,11238
18,V96YbhzyAGsDByRrCWpBZA,haru-sushi-new-york-7,Haru Sushi,https://s3-media4.fl.yelpcdn.com/bphoto/d-tFw3_nsSP9Z7QpT0nChA/o.jpg,False,https://www.yelp.com/biz/haru-sushi-new-york-7?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,389,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.0,"{'latitude': 40.705247, 'longitude': -74.00843}","['pickup', 'delivery']",$$,"{'address1': '1 Wall St Ct', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10005', 'country': 'US', 'state': 'NY', 'display_address': ['1 Wall St Ct', 'New York, NY 10005']}",+12127856850,(212) 785-6850,2653.2519684134977,10005
19,Vd7BOoV2q7qBCNzfGSRf_w,reben-luncheonette-brooklyn,Reben Luncheonette,https://s3-media2.fl.yelpcdn.com/bphoto/nUHWK9bK1QFH-FtioETqng/o.jpg,False,https://www.yelp.com/biz/reben-luncheonette-brooklyn?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,43,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'empanadas', 'title': 'Empanadas'}]",4.5,"{'latitude': 40.7090335339308, 'longitude': -73.9591059833765}",[],$,"{'address1': '229 Havemeyer St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['229 Havemeyer St', 'Brooklyn, NY 11211']}",+17183887696,(718) 388-7696,2848.0946002221704,11211
20,yCF2a0qSCJqxGUdZcUilHw,le-pain-quotidien-brooklyn-7,Le Pain Quotidien,https://s3-media3.fl.yelpcdn.com/bphoto/_eNZirpJOGulJs0hEH-9rQ/o.jpg,False,https://www.yelp.com/biz/le-pain-quotidien-brooklyn-7?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,170,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 40.6951006970327, 'longitude': -73.994542658329}","['pickup', 'delivery']",$$,"{'address1': '121 Montague St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['121 Montague St', 'Brooklyn, NY 11201']}",+17188583078,(718) 858-3078,1062.0585455173048,11201
21,a8D87UlkkR3HixryrAay9w,coco-bistro-peck-slip,Coco Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/1C-FOwG5-Ucsq2kloqVvEw/o.jpg,False,https://www.yelp.com/biz/coco-bistro-peck-slip?adjust_creative=J91G_3nDqiq9b7aC-H5U7w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=J91G_3nDqiq9b7aC-H5U7w,69,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.70757, 'longitude': -74.00184}",[],$$,"{'address1': '233-235 Front St', 'address2': None, 'address3': '', 'city': 'Peck Slip', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['233-235 Front St', 'Peck Slip, NY 10038']}",+12123469090,(212) 346-9090,2416.811893330054,10038
